WELL	DEPTH	GR	SP	RD	RM	RXO	LAYER	FACES
TZ122	4288.46	124.945	-20.712	12.119	12.392	11.843	Ps8	³±ÏÂÄàÆº
TZ122	4288.5362	123.24	-20.578	12.217	12.553	12.023	Ps8	³±ÏÂÄàÆº
TZ122	4288.6124	120.232	-20.56	12.377	12.769	12.246	Ps8	³±ÏÂÄàÆº
TZ122	4288.6886	115.862	-20.618	12.604	13.028	12.499	Ps8	³±ÏÂÄàÆº
TZ122	4288.7648	110.512	-20.713	12.886	13.351	12.796	Ps8	³±ÏÂÄàÆº
TZ122	4288.841	104.686	-20.829	13.268	13.76	13.147	Ps8	³±ÏÂÄàÆº
TZ122	4288.9172	98.925	-20.963	13.712	14.214	13.507	Ps8	³±ÏÂÄàÆº
TZ122	4288.9934	93.594	-21.109	14.087	14.573	13.733	Ps8	³±ÏÂÄàÆº
TZ122	4289.0696	88.807	-21.257	14.215	14.67	13.659	Ps7	³±ÏÂÄàÆº
TZ122	4289.1458	84.452	-21.393	14.116	14.477	13.255	Ps7	³±ÏÂÄàÆº
TZ122	4289.222	80.495	-21.511	13.972	14.214	12.737	Ps7	³±ÏÂÄàÆº
TZ122	4289.2982	77.097	-21.621	14.25	14.359	12.551	Ps7	³±ÏÂÄàÆº
TZ122	4289.3744	74.593	-21.734	15.445	15.39	13.067	Ps7	³±ÏÂÄàÆº
TZ122	4289.4506	73.366	-21.852	17.671	17.427	14.351	Ps7	³±ÏÂÄàÆº
TZ122	4289.5268	73.737	-21.966	19.579	19.112	15.279	Ps7	³±ÏÂÄàÆº
TZ122	4289.603	75.806	-22.054	19.206	18.548	14.388	Ps7	³±ÏÂÄàÆº
TZ122	4289.6792	79.481	-22.09	16.585	15.837	11.924	Ps7	³±ÏÂÄàÆº
TZ122	4289.7554	84.233	-22.065	13.032	12.303	9.016	Ps7	³±ÏÂÄàÆº
TZ122	4289.8316	89.359	-21.988	9.719	9.074	6.505	Ps7	³±ÏÂÄàÆº
TZ122	4289.9078	94.332	-21.877	7.317	6.761	4.771	Ps7	³±ÏÂÄàÆº
TZ122	4289.984	98.966	-21.764	5.953	5.45	3.804	Ps7	³±ÏÂÄàÆº
TZ122	4290.0602	103.199	-21.69	5.263	4.776	3.31	Ps7	³±ÏÂÄàÆº
TZ122	4290.1364	107.081	-21.679	5.015	4.515	3.119	Ps7	³±ÏÂÄàÆº
TZ122	4290.2126	110.576	-21.726	5.107	4.565	3.152	Ps7	³±ÏÂÄàÆº
TZ122	4290.2888	113.472	-21.81	5.476	4.866	3.366	Ps7	³±ÏÂÄàÆº
TZ122	4290.365	115.472	-21.89	5.993	5.298	3.674	Ps7	³±ÏÂÄàÆº
TZ122	4290.4412	116.412	-21.932	6.342	5.583	3.883	Ps7	³±ÏÂÄàÆº
TZ122	4290.5174	116.389	-21.929	6.338	5.562	3.879	Ps7	³±ÏÂÄàÆº
TZ122	4290.5936	115.733	-21.893	6.004	5.26	3.679	Ps7	³±ÏÂÄàÆº
TZ122	4290.6698	114.689	-21.851	5.536	4.848	3.398	Ps7	³±ÏÂÄàÆº
TZ122	4290.746	113.336	-21.817	5.141	4.508	3.165	Ps7	³±ÏÂÄàÆº
TZ122	4290.8222	111.686	-21.792	4.889	4.298	3.024	Ps7	³±ÏÂÄàÆº
TZ122	4290.8984	109.979	-21.767	4.756	4.201	2.966	Ps7	³±ÏÂÄàÆº
TZ122	4290.9746	108.568	-21.739	4.701	4.178	2.967	Ps7	³±ÏÂÄàÆº
TZ122	4291.0508	107.703	-21.729	4.687	4.199	3.007	Ps7	³±ÏÂÄàÆº
TZ122	4291.127	107.47	-21.746	4.702	4.251	3.082	Ps7	³±ÏÂÄàÆº
TZ122	4291.2032	107.77	-21.777	4.748	4.336	3.194	Ps7	³±ÏÂÄàÆº
TZ122	4291.2794	108.388	-21.805	4.805	4.435	3.33	Ps7	³±ÏÂÄàÆº
TZ122	4291.3556	109.063	-21.815	4.798	4.478	3.438	Ps7	³±ÏÂÄàÆº
TZ122	4291.4318	109.622	-21.822	4.645	4.381	3.445	Ps7	³±ÏÂÄàÆº
TZ122	4291.508	110.097	-21.87	4.319	4.117	3.319	Ps7	³±ÏÂÄàÆº
TZ122	4291.5842	110.492	-21.979	3.901	3.753	3.102	Ps7	³±ÏÂÄàÆº
TZ122	4291.6604	110.791	-22.132	3.552	3.443	2.912	Ps7	³±ÏÂÄàÆº
TZ122	4291.7366	110.93	-22.299	3.365	3.281	2.836	Ps7	³±ÏÂÄàÆº
TZ122	4291.8128	110.864	-22.488	3.378	3.31	2.916	Ps7	³±ÏÂÄàÆº
TZ122	4291.889	110.683	-22.764	3.63	3.57	3.196	Ps7	³±ÏÂÄàÆº
TZ122	4291.9652	110.49	-23.228	4.185	4.122	3.738	Ps7	³±ÏÂÄàÆº
TZ122	4292.0414	110.387	-23.944	5.066	4.981	4.544	Ps7	³±ÏÂÄàÆº
TZ122	4292.1176	110.479	-24.882	6.168	6.045	5.519	Ps7	³±ÏÂÄàÆº
TZ122	4292.1938	110.877	-25.909	7.372	7.197	6.532	Ps7	³±ÏÂÄàÆº
TZ122	4292.27	111.546	-26.846	8.492	8.238	7.395	Ps7	³±ÏÂÄàÆº
TZ122	4292.3462	112.282	-27.544	9.242	8.907	7.851	Ps7	³±ÏÂÄàÆº
TZ122	4292.4224	112.808	-27.975	9.323	8.92	7.676	Ps7	³±ÏÂÄàÆº
TZ122	4292.4986	112.969	-28.222	8.688	8.25	6.903	Ps7	³±ÏÂÄàÆº
TZ122	4292.5748	112.692	-28.414	7.594	7.155	5.812	Ps7	³±ÏÂÄàÆº
TZ122	4292.651	112.061	-28.64	6.397	5.981	4.726	Ps7	³±ÏÂÄàÆº
TZ122	4292.7272	111.209	-28.923	5.429	5.043	3.908	Ps7	³±ÏÂÄàÆº
TZ122	4292.8034	110.285	-29.231	4.841	4.473	3.426	Ps7	³±ÏÂÄàÆº
TZ122	4292.8796	109.303	-29.496	4.577	4.211	3.217	Ps7	³±ÏÂÄàÆº
TZ122	4292.9558	108.317	-29.636	4.627	4.243	3.263	Ps7	³±ÏÂÄàÆº
TZ122	4293.032	107.563	-29.635	5.059	4.628	3.617	Ps7	³±ÏÂÄàÆº
TZ122	4293.1082	107.359	-29.563	6.092	5.564	4.454	Ps7	³±ÏÂÄàÆº
TZ122	4293.1844	107.808	-29.516	8.054	7.351	6.057	Ps7	³±ÏÂÄàÆº
TZ122	4293.2606	108.842	-29.485	10.471	9.548	8.111	Ps7	³±ÏÂÄàÆº
TZ122	4293.3368	110.199	-29.411	12.448	11.359	9.929	Ps7	³±ÏÂÄàÆº
TZ122	4293.413	111.439	-29.301	13.044	11.894	10.702	Ps7	³±ÏÂÄàÆº
TZ122	4293.4892	112.195	-29.229	11.702	10.662	9.841	Ps7	³±ÏÂÄàÆº
TZ122	4293.5654	112.261	-29.224	9.873	8.985	8.445	Ps7	³±ÏÂÄàÆº
TZ122	4293.6416	111.64	-29.279	8.995	8.173	7.75	Ps7	³±ÏÂÄàÆº
TZ122	4293.7178	110.408	-29.351	8.923	8.096	7.696	Ps7	³±ÏÂÄàÆº
TZ122	4293.794	108.679	-29.393	9.369	8.491	8.04	Ps7	³±ÏÂÄàÆº
TZ122	4293.8702	106.524	-29.32	10.077	9.126	8.569	Ps7	³±ÏÂÄàÆº
TZ122	4293.9464	104.106	-29.088	10.847	9.822	9.125	Ps7	³±ÏÂÄàÆº
TZ122	4294.0226	101.648	-28.739	11.62	10.531	9.678	Ps7	³±ÏÂÄàÆº
TZ122	4294.0988	99.35	-28.415	12.45	11.301	10.29	Ps7	³±ÏÂÄàÆº
TZ122	4294.175	97.329	-28.223	13.378	12.175	11.011	Ps7	³±ÏÂÄàÆº
TZ122	4294.2512	95.699	-28.15	14.271	13.037	11.751	Ps7	³±ÏÂÄàÆº
TZ122	4294.3274	94.37	-28.158	14.914	13.686	12.313	Ps7	³±ÏÂÄàÆº
TZ122	4294.4036	92.979	-28.294	15.108	13.931	12.508	Ps7	³±ÏÂÄàÆº
TZ122	4294.4798	91.095	-28.578	14.84	13.754	12.311	Ps7	³±ÏÂÄàÆº
TZ122	4294.556	88.366	-28.976	14.308	13.275	11.869	Ps7	³±ÏÂÄàÆº
TZ122	4294.6322	84.67	-29.422	13.792	12.865	11.402	Ps7	³±ÏÂÄàÆº
TZ122	4294.7084	80.188	-29.888	13.566	12.718	11.117	Ps7	³±ÏÂÄàÆº
TZ122	4294.7846	75.362	-30.37	13.826	13.029	11.175	Ps7	³±ÏÂÄàÆº
TZ122	4294.8608	70.665	-30.88	14.712	13.937	11.68	Ps7	³±ÏÂÄàÆº
TZ122	4294.937	66.308	-31.439	16.454	15.665	12.777	Ps7	³±ÏÂÄàÆº
TZ122	4295.0132	62.244	-32.063	19.413	18.556	14.679	Ps7	³±ÏÂÄàÆº
TZ122	4295.0894	58.508	-32.746	24.056	23.074	17.677	Ps7	³±ÏÂÄàÆº
TZ122	4295.1656	55.49	-33.46	30.735	29.594	22	Ps7	³±ÏÂÄàÆº
TZ122	4295.2418	53.904	-34.14	38.314	37.097	26.991	Ps7	³±ÏÂÄàÆº
TZ122	4295.318	54.261	-34.672	44.468	43.262	31.037	Ps7	³±ÏÂÄàÆº
TZ122	4295.3942	56.543	-34.94	46.158	45.157	32.196	Ps7	³±ÏÂÄàÆº
TZ122	4295.4704	60.136	-34.869	42.436	41.79	29.859	Ps7	³±ÏÂÄàÆº
TZ122	4295.5466	64.107	-34.472	35.379	35.063	25.328	Ps7	³±ÏÂÄàÆº
TZ122	4295.6228	67.58	-33.868	27.853	27.791	20.492	Ps7	³±ÏÂÄàÆº
TZ122	4295.699	70.054	-33.245	21.955	22.07	16.736	Ps7	³±ÏÂÄàÆº
TZ122	4295.7752	71.441	-32.77	18.192	18.369	14.349	Ps7	³±ÏÂÄàÆº
TZ122	4295.8514	71.937	-32.527	16.116	16.306	13.121	Ps7	³±ÏÂÄàÆº
TZ122	4295.9276	71.807	-32.49	15.33	15.516	12.848	Ps7	³±ÏÂÄàÆº
TZ122	4296.0038	71.351	-32.548	15.525	15.699	13.356	Ps7	³±ÏÂÄàÆº
TZ122	4296.08	70.778	-32.582	16.283	16.435	14.307	Ps7	³±ÏÂÄàÆº
TZ122	4296.1562	70.187	-32.55	16.803	16.914	15.019	Ps7	³±ÏÂÄàÆº
TZ122	4296.2324	69.578	-32.476	16.708	16.761	15.137	Ps7	³±ÏÂÄàÆº
TZ122	4296.3086	68.907	-32.415	16.119	16.106	14.749	Ps7	³±ÏÂÄàÆº
TZ122	4296.3848	68.183	-32.414	15.58	15.489	14.329	Ps7	³±ÏÂÄàÆº
TZ122	4296.461	67.612	-32.496	15.54	15.361	14.315	Ps7	³±ÏÂÄàÆº
TZ122	4296.5372	67.55	-32.649	16.066	15.786	14.79	Ps7	³±ÏÂÄàÆº
TZ122	4296.6134	68.24	-32.816	16.979	16.58	15.589	Ps7	³±ÏÂÄàÆº
TZ122	4296.6896	69.602	-32.928	17.798	17.275	16.278	Ps7	³±ÏÂÄàÆº
TZ122	4296.7658	71.122	-32.93	18.134	17.501	16.515	Ps7	³±ÏÂÄàÆº
TZ122	4296.842	72.132	-32.804	18.015	17.293	16.336	Ps7	³±ÏÂÄàÆº
TZ122	4296.9182	72.327	-32.577	17.795	16.999	16.083	Ps7	³±ÏÂÄàÆº
TZ122	4296.9944	71.863	-32.301	17.802	16.938	16.062	Ps7	³±ÏÂÄàÆº
TZ122	4297.0706	71.154	-32.026	18.092	17.154	16.316	Ps7	³±ÏÂÄàÆº
TZ122	4297.1468	70.582	-31.781	18.51	17.564	16.701	Ps7	³±ÏÂÄàÆº
TZ122	4297.223	70.221	-31.568	18.844	17.898	17.026	Ps7	³±ÏÂÄàÆº
TZ122	4297.2992	69.862	-31.37	19.045	18.09	17.242	Ps7	³±ÏÂÄàÆº
TZ122	4297.3754	69.11	-31.154	19.279	18.306	17.492	Ps7	³±ÏÂÄàÆº
TZ122	4297.4516	67.668	-30.906	19.811	18.815	18.003	Ps7	³±ÏÂÄàÆº
TZ122	4297.5278	65.588	-30.635	20.843	19.809	18.959	Ps7	³±ÏÂÄàÆº
TZ122	4297.604	63.472	-30.354	22.385	21.306	20.379	Ps7	³±ÏÂÄàÆº
TZ122	4297.6802	62.177	-30.083	23.981	22.87	21.847	Ps7	³±ÏÂÄàÆº
TZ122	4297.7564	62.396	-29.837	24.825	23.713	22.597	Ps7	³±ÏÂÄàÆº
TZ122	4297.8326	64.505	-29.624	24.236	23.16	22.007	Ps7	³±ÏÂÄàÆº
TZ122	4297.9088	68.49	-29.446	22.271	21.263	20.147	Ps7	³±ÏÂÄàÆº
TZ122	4297.985	73.838	-29.292	19.668	18.763	17.713	Ps7	³±ÏÂÄàÆº
TZ122	4298.0612	79.78	-29.133	17.233	16.432	15.449	Ps7	³±ÏÂÄàÆº
TZ122	4298.1374	85.553	-28.927	15.383	14.664	13.735	Ps7	³±ÏÂÄàÆº
TZ122	4298.2136	90.791	-28.635	14.137	13.47	12.575	Ps7	³±ÏÂÄàÆº
TZ122	4298.2898	95.504	-28.242	13.307	12.681	11.792	Ps7	³±ÏÂÄàÆº
TZ122	4298.366	99.9	-27.77	12.69	12.092	11.202	Ps7	³±ÏÂÄàÆº
TZ122	4298.4422	103.959	-27.272	12.121	11.548	10.664	Ps7	³±ÏÂÄàÆº
TZ122	4298.5184	107.293	-26.807	11.534	10.987	10.124	Ps7	³±ÏÂÄàÆº
TZ122	4298.5946	109.176	-26.418	10.959	10.437	9.605	Ps7	³±ÏÂÄàÆº
TZ122	4298.6708	108.907	-26.128	10.458	9.957	9.163	Ps7	³±ÏÂÄàÆº
TZ122	4298.747	106.267	-25.965	10.068	9.584	8.834	Ps7	³±ÏÂÄàÆº
TZ122	4298.8232	101.741	-25.981	9.793	9.342	8.622	Ps7	³±ÏÂÄàÆº
TZ122	4298.8994	96.367	-26.223	9.623	9.184	8.51	Ps7	³±ÏÂÄàÆº
TZ122	4298.9756	91.276	-26.65	9.543	9.106	8.481	Ps7	³±ÏÂÄàÆº
TZ122	4299.0518	87.13	-27.146	9.559	9.116	8.533	Ps7	³±ÏÂÄàÆº
TZ122	4299.128	83.989	-27.585	9.71	9.246	8.689	Ps7	³±ÏÂÄàÆº
TZ122	4299.2042	81.615	-27.9	10.066	9.556	8.99	Ps7	³±ÏÂÄàÆº
TZ122	4299.2804	79.792	-28.134	10.709	10.115	9.479	Ps7	³±ÏÂÄàÆº
TZ122	4299.3566	78.556	-28.431	11.739	10.998	10.182	Ps7	³±ÏÂÄàÆº
TZ122	4299.4328	78.014	-28.936	13.252	12.276	11.13	Ps7	³±ÏÂÄàÆº
TZ122	4299.509	78.005	-29.609	15.392	14.045	12.385	Ps7	³±ÏÂÄàÆº
TZ122	4299.5852	78.018	-30.225	18.286	16.371	14.028	Ps7	³±ÏÂÄàÆº
TZ122	4299.6614	77.449	-30.489	21.771	19.049	15.665	Ps7	³±ÏÂÄàÆº
TZ122	4299.7376	75.945	-30.217	24.959	21.267	16.715	Ps7	³±ÏÂÄàÆº
TZ122	4299.8138	73.58	-29.46	26.378	21.821	16.395	Ps7	³±ÏÂÄàÆº
TZ122	4299.89	70.738	-28.448	25.193	20.191	14.553	Ps7	³±ÏÂÄàÆº
TZ122	4299.9662	68.01	-27.452	21.963	17.037	11.859	Ps7	³±ÏÂÄàÆº
TZ122	4300.0424	65.953	-26.679	17.914	13.461	9.132	Ps7	³±ÏÂÄàÆº
TZ122	4300.1186	64.892	-26.207	14.126	10.312	6.889	Ps7	³±ÏÂÄàÆº
TZ122	4300.1948	64.928	-26.007	11.245	8.029	5.335	Ps7	³±ÏÂÄàÆº
TZ122	4300.271	65.902	-25.989	9.502	6.688	4.447	Ps7	³±ÏÂÄàÆº
TZ122	4300.3472	67.335	-26.111	8.591	6.005	4.011	Ps7	³±ÏÂÄàÆº
TZ122	4300.4234	68.652	-26.36	8.293	5.8	3.906	Ps7	³±ÏÂÄàÆº
TZ122	4300.4996	69.625	-26.709	8.502	5.998	4.079	Ps7	³±ÏÂÄàÆº
TZ122	4300.5758	70.518	-27.105	9.165	6.568	4.516	Ps7	³±ÏÂÄàÆº
TZ122	4300.652	71.895	-27.483	10.184	7.46	5.182	Ps7	³±ÏÂÄàÆº
TZ122	4300.7282	74.25	-27.78	11.174	8.406	5.893	Ps7	³±ÏÂÄàÆº
TZ122	4300.8044	77.386	-27.953	11.733	9.087	6.425	Ps7	³±ÏÂÄàÆº
TZ122	4300.8806	80.263	-28.003	11.731	9.345	6.661	Ps7	³±ÏÂÄàÆº
TZ122	4300.9568	81.61	-27.973	11.484	9.413	6.713	Ps7	³±ÏÂÄàÆº
TZ122	4301.033	80.622	-27.93	11.654	9.807	6.944	Ps7	³±ÏÂÄàÆº
TZ122	4301.1092	77.266	-27.921	12.784	11.017	7.659	Ps7	³±ÏÂÄàÆº
TZ122	4301.1854	72.389	-27.958	15.5	13.615	9.163	Ps7	³±ÏÂÄàÆº
TZ122	4301.2616	67.28	-28.023	19.198	17.076	10.939	Ps7	³±ÏÂÄàÆº
TZ122	4301.3378	63.002	-28.093	21.585	19.359	11.626	Ps7	³±ÏÂÄàÆº
TZ122	4301.414	60.11	-28.156	21.416	19.284	10.716	Ps7	³±ÏÂÄàÆº
TZ122	4301.4902	58.836	-28.205	19.171	17.243	8.784	Ps7	³±ÏÂÄàÆº
TZ122	4301.5664	59.3	-28.238	16.279	14.545	6.783	Ps7	³±ÏÂÄàÆº
TZ122	4301.6426	61.729	-28.249	13.874	12.282	5.323	Ps7	³±ÏÂÄàÆº
TZ122	4301.7188	66.366	-28.228	12.363	10.831	4.463	Ps7	³±ÏÂÄàÆº
TZ122	4301.795	73.067	-28.175	11.432	9.899	3.982	Ps7	³±ÏÂÄàÆº
TZ122	4301.8712	80.987	-28.107	10.883	9.301	3.756	Ps7	³±ÏÂÄàÆº
TZ122	4301.9474	88.95	-28.047	10.596	8.945	3.716	Ps7	³±ÏÂÄàÆº
TZ122	4302.0236	95.9	-28.012	10.471	8.747	3.809	Ps7	³±ÏÂÄàÆº
TZ122	4302.0998	101.164	-27.999	10.366	8.587	3.963	Ps7	³±ÏÂÄàÆº
TZ122	4302.176	104.609	-27.999	10.098	8.296	4.068	Ps7	³±ÏÂÄàÆº
TZ122	4302.2522	106.605	-28.008	9.582	7.816	4.057	Ps7	³±ÏÂÄàÆº
TZ122	4302.3284	107.439	-28.058	8.923	7.237	3.951	Ps7	³±ÏÂÄàÆº
TZ122	4302.4046	107.174	-28.183	8.37	6.757	3.841	Ps7	³±ÏÂÄàÆº
TZ122	4302.4808	105.805	-28.407	8.13	6.53	3.827	Ps7	³±ÏÂÄàÆº
TZ122	4302.557	103.476	-28.753	8.25	6.599	3.95	Ps7	³±ÏÂÄàÆº
TZ122	4302.6332	100.629	-29.247	8.565	6.831	4.142	Ps7	³±ÏÂÄàÆº
TZ122	4302.7094	97.988	-29.89	8.641	6.881	4.204	Ps7	³±ÏÂÄàÆº
TZ122	4302.7856	96.116	-30.705	8.15	6.482	3.98	Ps7	³±ÏÂÄàÆº
TZ122	4302.8618	95.221	-31.709	7.121	5.666	3.496	Ps7	³±ÏÂÄàÆº
TZ122	4302.938	95.181	-32.833	5.917	4.721	2.935	Ps7	³±ÏÂÄàÆº
TZ122	4303.0142	95.757	-33.926	4.999	4.006	2.52	Ps7	³±ÏÂÄàÆº
TZ122	4303.0904	96.514	-34.823	4.455	3.59	2.299	Ps7	³±ÏÂÄàÆº
TZ122	4303.1666	96.931	-35.481	4.237	3.441	2.258	Ps7	³±ÏÂÄàÆº
TZ122	4303.2428	96.494	-36.028	4.337	3.557	2.407	Ps7	³±ÏÂÄàÆº
TZ122	4303.319	94.689	-36.614	4.823	4.004	2.812	Ps7	³±ÏÂÄàÆº
TZ122	4303.3952	91.295	-37.304	5.875	4.934	3.609	Ps7	³±ÏÂÄàÆº
TZ122	4303.4714	86.497	-38.025	7.331	6.221	4.749	Ps7	³±ÏÂÄàÆº
TZ122	4303.5476	80.813	-38.64	8.768	7.53	5.999	Ps7	³±ÏÂÄàÆº
TZ122	4303.6238	74.896	-39.041	9.652	8.389	6.977	Ps7	³±ÏÂÄàÆº
TZ122	4303.7	69.406	-39.259	9.493	8.353	7.235	Ps7	³±ÏÂÄàÆº
TZ122	4303.7762	64.889	-39.441	8.447	7.522	6.751	Ps7	³±ÏÂÄàÆº
TZ122	4303.8524	61.572	-39.752	7.414	6.666	6.078	Ps7	³±ÏÂÄàÆº
TZ122	4303.9286	59.393	-40.317	6.913	6.224	5.852	Ps7	³±ÏÂÄàÆº
TZ122	4304.0048	58.223	-41.141	6.85	6.228	5.959	Ps6	³±ÏÂÄàÆº
TZ122	4304.081	57.877	-42.014	7.108	6.506	6.282	Ps6	³±ÏÂÄàÆº
TZ122	4304.1572	58.128	-42.71	7.533	6.928	6.713	Ps6	³±ÏÂÄàÆº
TZ122	4304.2334	58.665	-43.054	8.022	7.409	7.183	Ps6	³±ÏÂÄàÆº
TZ122	4304.3096	59.053	-42.958	8.551	7.926	7.674	Ps6	³±ÏÂÄàÆº
TZ122	4304.3858	58.961	-42.449	9.126	8.485	8.202	Ps6	³±ÏÂÄàÆº
TZ122	4304.462	58.316	-41.67	9.737	9.078	8.765	Ps6	³±ÏÂÄàÆº
TZ122	4304.5382	57.375	-40.8	10.352	9.67	9.335	Ps6	³±ÏÂÄàÆº
TZ122	4304.6144	56.659	-40.01	10.96	10.244	9.895	Ps6	³±ÏÂÄàÆº
TZ122	4304.6906	56.816	-39.383	11.622	10.859	10.492	Ps6	³±ÏÂÄàÆº
TZ122	4304.7668	58.259	-38.863	12.465	11.63	11.219	Ps6	³±ÏÂÄàÆº
TZ122	4304.843	60.778	-38.323	13.555	12.616	12.123	Ps6	³±ÏÂÄàÆº
TZ122	4304.9192	63.597	-37.72	14.813	13.739	13.099	Ps6	³±ÏÂÄàÆº
TZ122	4304.9954	65.846	-37.053	16.02	14.793	13.906	Ps6	³±ÏÂÄàÆº
TZ122	4305.0716	66.951	-36.297	16.999	15.607	14.375	Ps6	³±ÏÂÄàÆº
TZ122	4305.1478	66.811	-35.436	17.742	16.174	14.507	Ps6	³±ÏÂÄàÆº
TZ122	4305.224	65.858	-34.51	18.23	16.486	14.325	Ps6	³±ÏÂÄàÆº
TZ122	4305.3002	64.892	-33.605	18.209	16.251	13.687	Ps6	³±ÏÂÄàÆº
TZ122	4305.3764	64.768	-32.796	17.381	15.374	12.464	Ps6	³±ÏÂÄàÆº
TZ122	4305.4526	65.959	-32.11	15.767	13.815	10.783	Ps6	³±ÏÂÄàÆº
TZ122	4305.5288	68.311	-31.514	13.741	11.931	8.992	Ps6	³±ÏÂÄàÆº
TZ122	4305.605	71.08	-30.942	11.998	10.359	7.601	Ps6	³±ÏÂÄàÆº
TZ122	4305.6812	73.456	-30.356	11.01	9.459	6.811	Ps6	³±ÏÂÄàÆº
TZ122	4305.7574	74.909	-29.782	10.798	9.237	6.581	Ps6	³±ÏÂÄàÆº
TZ122	4305.8336	75.37	-29.304	11.448	9.761	6.933	Ps6	³±ÏÂÄàÆº
TZ122	4305.9098	75.334	-29	13.263	11.285	8.042	Ps6	³±ÏÂÄàÆº
TZ122	4305.986	75.749	-28.908	15.711	13.386	9.644	Ps6	³±ÏÂÄàÆº
TZ122	4306.0622	77.399	-29.001	16.724	14.27	10.404	Ps6	³±ÏÂÄàÆº
TZ122	4306.1384	80.391	-29.213	15.426	13.185	9.721	Ps6	³±ÏÂÄàÆº
TZ122	4306.2146	84.311	-29.543	12.534	10.74	8.001	Ps6	³±ÏÂÄàÆº
TZ122	4306.2908	88.471	-30.014	9.751	8.378	6.292	Ps6	³±ÏÂÄàÆº
TZ122	4306.367	92.029	-30.575	8.23	7.085	5.339	Ps6	³±ÏÂÄàÆº
TZ122	4306.4432	94.397	-31.131	7.638	6.584	4.966	Ps6	³±ÏÂÄàÆº
TZ122	4306.5194	95.226	-31.592	7.706	6.647	5.005	Ps6	³±ÏÂÄàÆº
TZ122	4306.5956	94.438	-31.893	8.324	7.178	5.383	Ps6	³±ÏÂÄàÆº
TZ122	4306.6718	92.249	-32.067	9.386	8.081	6.022	Ps6	³±ÏÂÄàÆº
TZ122	4306.748	89.164	-32.224	10.495	9.005	6.658	Ps6	³±ÏÂÄàÆº
TZ122	4306.8242	85.802	-32.509	11.198	9.568	7.013	Ps6	³±ÏÂÄàÆº
TZ122	4306.9004	82.643	-32.996	11.372	9.667	7.021	Ps6	³±ÏÂÄàÆº
TZ122	4306.9766	80.099	-33.599	11.323	9.566	6.881	Ps6	³±ÏÂÄàÆº
TZ122	4307.0528	78.34	-34.066	11.541	9.683	6.896	Ps6	³±ÏÂÄàÆº
TZ122	4307.129	77.183	-34.148	12.188	10.149	7.153	Ps6	³±ÏÂÄàÆº
TZ122	4307.2052	76.621	-33.739	12.853	10.619	7.404	Ps6	³±ÏÂÄàÆº
TZ122	4307.2814	76.839	-32.914	12.864	10.551	7.277	Ps6	³±ÏÂÄàÆº
TZ122	4307.3576	78.013	-31.865	11.967	9.749	6.654	Ps6	³±ÏÂÄàÆº
TZ122	4307.4338	80.288	-30.863	10.527	8.519	5.763	Ps6	³±ÏÂÄàÆº
TZ122	4307.51	83.457	-30.104	9.262	7.454	5.009	Ps6	³±ÏÂÄàÆº
TZ122	4307.5862	86.837	-29.642	8.542	6.844	4.586	Ps6	³±ÏÂÄàÆº
TZ122	4307.6624	89.701	-29.403	8.335	6.656	4.468	Ps6	³±ÏÂÄàÆº
TZ122	4307.7386	91.682	-29.264	8.585	6.837	4.619	Ps6	³±ÏÂÄàÆº
TZ122	4307.8148	92.728	-29.152	9.206	7.318	5.003	Ps6	³±ÏÂÄàÆº
TZ122	4307.891	92.831	-29.065	10.056	7.99	5.553	Ps6	³±ÏÂÄàÆº
TZ122	4307.9672	92.11	-29.011	11.01	8.755	6.211	Ps6	³±ÏÂÄàÆº
TZ122	4308.0434	90.742	-29.007	12.162	9.676	7.022	Ps6	³±ÏÂÄàÆº
TZ122	4308.1196	89.028	-29.058	13.8	11.017	8.165	Ps6	³±ÏÂÄàÆº
TZ122	4308.1958	87.474	-29.162	16.087	12.876	9.752	Ps6	³±ÏÂÄàÆº
TZ122	4308.272	86.762	-29.329	18.454	14.82	11.43	Ps6	³±ÏÂÄàÆº
TZ122	4308.3482	87.455	-29.557	19.648	15.811	12.346	Ps6	³±ÏÂÄàÆº
TZ122	4308.4244	89.657	-29.809	18.845	15.185	11.918	Ps6	³±ÏÂÄàÆº
TZ122	4308.5006	92.679	-30.063	16.674	13.457	10.526	Ps6	³±ÏÂÄàÆº
TZ122	4308.5768	95.401	-30.381	15.084	12.202	9.434	Ps6	³±ÏÂÄàÆº
TZ122	4308.653	96.639	-30.836	15.214	12.314	9.332	Ps6	³±ÏÂÄàÆº
TZ122	4308.7292	95.687	-31.4	16.932	13.701	10.108	Ps6	³±ÏÂÄàÆº
TZ122	4308.8054	92.566	-31.938	18.938	15.328	10.986	Ps6	³±ÏÂÄàÆº
TZ122	4308.8816	87.97	-32.251	19.395	15.633	10.906	Ps6	³±ÏÂÄàÆº
TZ122	4308.9578	82.915	-32.231	17.921	14.403	9.734	Ps6	³±ÏÂÄàÆº
TZ122	4309.034	78.382	-31.968	15.331	12.268	8.05	Ps6	³±ÏÂÄàÆº
TZ122	4309.1102	74.951	-31.692	12.85	10.24	6.557	Ps6	³±ÏÂÄàÆº
TZ122	4309.1864	72.643	-31.634	11.153	8.851	5.57	Ps6	³±ÏÂÄàÆº
TZ122	4309.2626	71.323	-31.83	10.143	7.993	4.971	Ps6	³±ÏÂÄàÆº
